zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
62376,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62375,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62373,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
61452,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
61455,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62320,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62379,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62359,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62319,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62314,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62316,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62311,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62312,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62618,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62611,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62343,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62340,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62346,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62347,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62344,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62345,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62349,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62378,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62624,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62339,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62338,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62365,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62367,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62681,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
61440,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62351,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62353,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62305,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62324,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62325,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
62665,97,Adams Electric Coop,IL,Bundled,Cooperative,0.10233084835330754,0,0.1456167620553644
53952,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53955,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53954,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53959,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
54646,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53956,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53590,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53594,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53901,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
54923,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
54921,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53930,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53933,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53932,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53934,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53936,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
54970,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
54976,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53964,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53965,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53960,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
54941,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
54943,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
54494,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53916,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53910,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53913,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53559,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53948,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53949,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53944,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53946,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
54968,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
54966,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
54965,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
54960,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
54930,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
54984,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
54981,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
54982,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53923,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53920,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53926,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
53925,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
54909,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
54613,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
54457,108,Adams-Columbia Electric Coop,WI,Bundled,Cooperative,0.12306181668962687,0.09523776538634711,0.15972623265541838
45167,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.12665103073694606,0,0.14437423954575532
45101,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.12665103073694606,0,0.14437423954575532
45663,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.12665103073694606,0,0.14437423954575532
45660,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.12665103073694606,0,0.14437423954575532
45661,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.12665103073694606,0,0.14437423954575532
45616,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.12665103073694606,0,0.14437423954575532
45697,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.12665103073694606,0,0.14437423954575532
45693,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.12665103073694606,0,0.14437423954575532
45646,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.12665103073694606,0,0.14437423954575532
45168,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.12665103073694606,0,0.14437423954575532
45133,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.12665103073694606,0,0.14437423954575532
45671,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.12665103073694606,0,0.14437423954575532
45679,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.12665103073694606,0,0.14437423954575532
45657,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.12665103073694606,0,0.14437423954575532
45144,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.12665103073694606,0,0.14437423954575532
45115,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.12665103073694606,0,0.14437423954575532
45652,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.12665103073694606,0,0.14437423954575532
45650,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.12665103073694606,0,0.14437423954575532
45684,118,"Adams Rural Electric Coop, Inc",OH,Bundled,Cooperative,0.12665103073694606,0,0.14437423954575532
14065,122,Village of Arcade - (NY),NY,Bundled,Municipal,0.044129150008691116,0.04172947243157477,0.050635368603383656
14042,122,Village of Arcade - (NY),NY,Bundled,Municipal,0.044129150008691116,0.04172947243157477,0.050635368603383656
14009,122,Village of Arcade - (NY),NY,Bundled,Municipal,0.044129150008691116,0.04172947243157477,0.050635368603383656
31647,123,City of Adel- (GA),GA,Bundled,Municipal,0.1425499584277072,0.0784975481924123,0.14148754042229408
31620,123,City of Adel- (GA),GA,Bundled,Municipal,0.1425499584277072,0.0784975481924123,0.14148754042229408
56110,150,Adrian Public Utilities Comm,MN,Bundled,Municipal,0.11251664447403462,0.13380281690140844,0.1166106038763415
56256,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06969226790793898,0.08123198596471685,0.1147649201731009
56252,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06969226790793898,0.08123198596471685,0.1147649201731009
56289,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06969226790793898,0.08123198596471685,0.1147649201731009
56207,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06969226790793898,0.08123198596471685,0.1147649201731009
56208,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06969226790793898,0.08123198596471685,0.1147649201731009
56235,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06969226790793898,0.08123198596471685,0.1147649201731009
56231,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06969226790793898,0.08123198596471685,0.1147649201731009
56262,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06969226790793898,0.08123198596471685,0.1147649201731009
56267,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06969226790793898,0.08123198596471685,0.1147649201731009
56265,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06969226790793898,0.08123198596471685,0.1147649201731009
56215,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06969226790793898,0.08123198596471685,0.1147649201731009
56248,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06969226790793898,0.08123198596471685,0.1147649201731009
56249,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06969226790793898,0.08123198596471685,0.1147649201731009
56244,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06969226790793898,0.08123198596471685,0.1147649201731009
56339,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06969226790793898,0.08123198596471685,0.1147649201731009
56271,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06969226790793898,0.08123198596471685,0.1147649201731009
56276,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06969226790793898,0.08123198596471685,0.1147649201731009
56278,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06969226790793898,0.08123198596471685,0.1147649201731009
56226,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06969226790793898,0.08123198596471685,0.1147649201731009
56227,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06969226790793898,0.08123198596471685,0.1147649201731009
56225,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06969226790793898,0.08123198596471685,0.1147649201731009
56221,155,Agralite Electric Coop,MN,Bundled,Cooperative,0.06969226790793898,0.08123198596471685,0.1147649201731009
29042,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29821,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29824,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29829,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29137,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29138,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29070,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29845,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29853,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29850,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29856,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29108,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29105,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29107,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29113,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29809,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29801,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29803,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29804,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29805,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29851,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29831,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29832,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29839,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29838,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29127,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29123,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29129,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29003,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29006,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29860,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29039,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29038,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29037,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29666,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29146,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29828,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29817,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29847,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29841,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29842,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29848,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29118,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29112,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29115,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29835,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29834,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29160,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29166,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
29164,162,Aiken Electric Coop Inc,SC,Bundled,Cooperative,0.10320095237391028,0.07258579304159743,0.13720480439481852
