zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
68008,2599,Burt County Public Power Dist,NE,Bundled,Political Subdivision,0.17380660954712362,0.11163934426229508,0.12698918901680645
68002,2599,Burt County Public Power Dist,NE,Bundled,Political Subdivision,0.17380660954712362,0.11163934426229508,0.12698918901680645
68004,2599,Burt County Public Power Dist,NE,Bundled,Political Subdivision,0.17380660954712362,0.11163934426229508,0.12698918901680645
68055,2599,Burt County Public Power Dist,NE,Bundled,Political Subdivision,0.17380660954712362,0.11163934426229508,0.12698918901680645
68057,2599,Burt County Public Power Dist,NE,Bundled,Political Subdivision,0.17380660954712362,0.11163934426229508,0.12698918901680645
67045,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67042,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67230,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67232,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
66840,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
66843,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67039,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67037,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67114,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
66862,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
66866,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67151,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67154,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
66842,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67002,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67008,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67137,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67135,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67132,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67133,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67131,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67144,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67072,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67074,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67228,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67226,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67147,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67146,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67023,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67110,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67010,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67017,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67207,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67123,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
67122,2641,"Butler Rural El Coop Assn, Inc - (KS)",KS,Bundled,Cooperative,0.13140962381083962,0.08777969018932874,0.14300252914563244
68635,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68632,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68065,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68066,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68040,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68434,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68439,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68601,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68036,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68658,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68624,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68070,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68626,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68014,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68017,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68018,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68649,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68648,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68367,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68314,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68669,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68667,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68662,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68050,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
68001,2643,Butler Public Power District - (NE),NE,Bundled,Political Subdivision,0.07615053948741515,0.2328767123287671,0.10610186585980837
07457,2650,Borough of Butler - (NJ),NJ,Bundled,Municipal,0.14731403532983714,0,0.14499793303017777
07405,2650,Borough of Butler - (NJ),NJ,Bundled,Municipal,0.14731403532983714,0,0.14499793303017777
07403,2650,Borough of Butler - (NJ),NJ,Bundled,Municipal,0.14731403532983714,0,0.14499793303017777
07480,2650,Borough of Butler - (NJ),NJ,Bundled,Municipal,0.14731403532983714,0,0.14499793303017777
45053,2651,Butler Rural Electric Coop Inc - (OH),OH,Bundled,Cooperative,0.13482515738951567,0.09468822170900693,0.15139162594822234
45067,2651,Butler Rural Electric Coop Inc - (OH),OH,Bundled,Cooperative,0.13482515738951567,0.09468822170900693,0.15139162594822234
45311,2651,Butler Rural Electric Coop Inc - (OH),OH,Bundled,Cooperative,0.13482515738951567,0.09468822170900693,0.15139162594822234
45056,2651,Butler Rural Electric Coop Inc - (OH),OH,Bundled,Cooperative,0.13482515738951567,0.09468822170900693,0.15139162594822234
45070,2651,Butler Rural Electric Coop Inc - (OH),OH,Bundled,Cooperative,0.13482515738951567,0.09468822170900693,0.15139162594822234
45011,2651,Butler Rural Electric Coop Inc - (OH),OH,Bundled,Cooperative,0.13482515738951567,0.09468822170900693,0.15139162594822234
45013,2651,Butler Rural Electric Coop Inc - (OH),OH,Bundled,Cooperative,0.13482515738951567,0.09468822170900693,0.15139162594822234
45014,2651,Butler Rural Electric Coop Inc - (OH),OH,Bundled,Cooperative,0.13482515738951567,0.09468822170900693,0.15139162594822234
45252,2651,Butler Rural Electric Coop Inc - (OH),OH,Bundled,Cooperative,0.13482515738951567,0.09468822170900693,0.15139162594822234
45251,2651,Butler Rural Electric Coop Inc - (OH),OH,Bundled,Cooperative,0.13482515738951567,0.09468822170900693,0.15139162594822234
45003,2651,Butler Rural Electric Coop Inc - (OH),OH,Bundled,Cooperative,0.13482515738951567,0.09468822170900693,0.15139162594822234
45327,2651,Butler Rural Electric Coop Inc - (OH),OH,Bundled,Cooperative,0.13482515738951567,0.09468822170900693,0.15139162594822234
45042,2651,Butler Rural Electric Coop Inc - (OH),OH,Bundled,Cooperative,0.13482515738951567,0.09468822170900693,0.15139162594822234
45064,2651,Butler Rural Electric Coop Inc - (OH),OH,Bundled,Cooperative,0.13482515738951567,0.09468822170900693,0.15139162594822234
45030,2651,Butler Rural Electric Coop Inc - (OH),OH,Bundled,Cooperative,0.13482515738951567,0.09468822170900693,0.15139162594822234
50604,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50605,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50602,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50601,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50608,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50441,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
52154,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50677,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50676,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50674,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50670,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50471,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50619,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50468,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50629,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50625,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50433,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50616,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50611,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50458,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50649,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50645,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50630,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50636,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50435,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50660,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50664,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50665,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50666,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50668,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
52171,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50659,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50658,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
50653,2652,Butler County Rural Elec Coop - (IA),IA,Bundled,Cooperative,0.21000000000000002,0.08401966870645736,0.12146492110069153
57788,2655,"Butte Electric Coop, Inc",SD,Bundled,Cooperative,0.1302537446903644,0.16705202312138728,0.12423100145232617
57783,2655,"Butte Electric Coop, Inc",SD,Bundled,Cooperative,0.1302537446903644,0.16705202312138728,0.12423100145232617
57787,2655,"Butte Electric Coop, Inc",SD,Bundled,Cooperative,0.1302537446903644,0.16705202312138728,0.12423100145232617
57702,2655,"Butte Electric Coop, Inc",SD,Bundled,Cooperative,0.1302537446903644,0.16705202312138728,0.12423100145232617
57785,2655,"Butte Electric Coop, Inc",SD,Bundled,Cooperative,0.1302537446903644,0.16705202312138728,0.12423100145232617
57720,2655,"Butte Electric Coop, Inc",SD,Bundled,Cooperative,0.1302537446903644,0.16705202312138728,0.12423100145232617
57793,2655,"Butte Electric Coop, Inc",SD,Bundled,Cooperative,0.1302537446903644,0.16705202312138728,0.12423100145232617
57717,2655,"Butte Electric Coop, Inc",SD,Bundled,Cooperative,0.1302537446903644,0.16705202312138728,0.12423100145232617
57732,2655,"Butte Electric Coop, Inc",SD,Bundled,Cooperative,0.1302537446903644,0.16705202312138728,0.12423100145232617
57760,2655,"Butte Electric Coop, Inc",SD,Bundled,Cooperative,0.1302537446903644,0.16705202312138728,0.12423100145232617
57762,2655,"Butte Electric Coop, Inc",SD,Bundled,Cooperative,0.1302537446903644,0.16705202312138728,0.12423100145232617
57769,2655,"Butte Electric Coop, Inc",SD,Bundled,Cooperative,0.1302537446903644,0.16705202312138728,0.12423100145232617
57759,2655,"Butte Electric Coop, Inc",SD,Bundled,Cooperative,0.1302537446903644,0.16705202312138728,0.12423100145232617
57754,2655,"Butte Electric Coop, Inc",SD,Bundled,Cooperative,0.1302537446903644,0.16705202312138728,0.12423100145232617
72055,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71631,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71638,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71639,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71643,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71646,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71725,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
72129,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
72004,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
72057,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71642,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71647,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71644,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71603,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
72011,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71742,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
72015,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71678,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71674,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71675,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71670,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71671,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
72160,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
72166,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71635,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71602,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71601,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71654,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71655,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71651,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71652,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71765,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71665,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71667,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71660,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
71662,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
72150,2678,C & L Electric Coop Corp,AR,Bundled,Cooperative,0.11321360608943863,0.08273466487724007,0.10791824134917663
39828,2773,City of Cairo - (GA),GA,Bundled,Municipal,0.12851901461766932,0.10225813913144047,0.1375394386818716
67831,2774,CMS Electric Coop Inc,KS,Bundled,Cooperative,0.15582213289787716,0.09545062737710162,0.1485234981112149
67155,2774,CMS Electric Coop Inc,KS,Bundled,Cooperative,0.15582213289787716,0.09545062737710162,0.1485234981112149
67054,2774,CMS Electric Coop Inc,KS,Bundled,Cooperative,0.15582213289787716,0.09545062737710162,0.1485234981112149
67071,2774,CMS Electric Coop Inc,KS,Bundled,Cooperative,0.15582213289787716,0.09545062737710162,0.1485234981112149
67842,2774,CMS Electric Coop Inc,KS,Bundled,Cooperative,0.15582213289787716,0.09545062737710162,0.1485234981112149
67028,2774,CMS Electric Coop Inc,KS,Bundled,Cooperative,0.15582213289787716,0.09545062737710162,0.1485234981112149
67029,2774,CMS Electric Coop Inc,KS,Bundled,Cooperative,0.15582213289787716,0.09545062737710162,0.1485234981112149
67834,2774,CMS Electric Coop Inc,KS,Bundled,Cooperative,0.15582213289787716,0.09545062737710162,0.1485234981112149
67865,2774,CMS Electric Coop Inc,KS,Bundled,Cooperative,0.15582213289787716,0.09545062737710162,0.1485234981112149
67143,2774,CMS Electric Coop Inc,KS,Bundled,Cooperative,0.15582213289787716,0.09545062737710162,0.1485234981112149
67127,2774,CMS Electric Coop Inc,KS,Bundled,Cooperative,0.15582213289787716,0.09545062737710162,0.1485234981112149
30703,2812,City of Calhoun - (GA),GA,Bundled,Municipal,0.11942447053536318,0.07650954616588419,0.11541933736571273
30701,2812,City of Calhoun - (GA),GA,Bundled,Municipal,0.11942447053536318,0.07650954616588419,0.11541933736571273
39074,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39042,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39045,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39047,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39046,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39339,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39337,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39336,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39160,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39161,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39098,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39094,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39092,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39090,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39117,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39365,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39192,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39067,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39063,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39346,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39350,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39354,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39359,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39145,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39171,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39745,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39051,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39057,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39325,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39327,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39323,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39328,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39109,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39107,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
39189,2849,Central Electric Power Assn - (MS),MS,Bundled,Cooperative,0.11700352308548118,0.07086846425689401,0.10825151149758948
69022,2888,City of Cambridge - (NE),NE,Bundled,Municipal,0.08744621614781069,0.060407895129744094,0.10631454206873202
